Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,Company_grouped_filtered,Difference in days,Delay_Class
1230308,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",VA,24018,2015-02-07,2015-02-07,SunTrust Bank,Closed with explanation,Yes,Yes,SunTrust Bank,0,0
1230480,Bank account or service,Checking account,"Account opening, closing, or management",NY,11229,2015-02-07,2015-02-08,Citibank,Closed with explanation,Yes,No,Citibank,1,0
1230479,Credit reporting,Unknown,Incorrect information on credit report,MS,39759,2015-02-07,2015-02-08,TransUnion,Closed with explanation,Yes,No,TransUnion,1,0
1230462,Debt collection,Payday loan,False statements or representation,TN,37076,2015-02-07,2015-02-08,"CashCall, Inc.",Closed with explanation,Yes,Yes,"CashCall, Inc.",1,0
1230297,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,PA,17814,2015-02-07,2015-02-07,"Credit Protection Association, L.P.",Closed with explanation,Yes,No,Low Count Companies,0,0
1230291,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,CO,80920,2015-02-07,2015-02-07,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1230302,Credit reporting,Unknown,Incorrect information on credit report,OH,43512,2015-02-07,2015-02-11,Tate and Kirlin Assoc,Closed with explanation,Yes,No,Low Count Companies,4,1
1230287,Credit reporting,Unknown,Credit reporting company's investigation,NJ,08857,2015-02-07,2015-02-07,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1230483,Consumer loan,Installment loan,Problems when you are unable to pay,UT,84098,2015-02-07,2015-02-11,Citibank,Closed with non-monetary relief,Yes,No,Citibank,4,1
1230464,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,95823,2015-02-07,2015-02-11,Residential Credit Solutions,Untimely response,No,Pending,Low Count Companies,4,1
1230461,Debt collection,Payday loan,False statements or representation,TN,37076,2015-02-07,2015-02-08,"National Credit Adjusters, LLC",Closed with explanation,Yes,Yes,Low Count Companies,1,0
1230285,Credit reporting,Unknown,Credit reporting company's investigation,NJ,08857,2015-02-07,2015-02-07,Experian,In progress,Yes,Pending,Experian,0,0
1230224,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",AL,36117,2015-02-07,2015-02-07,"Green Tree Servicing, LLC",In progress,Yes,Pending,"Green Tree Servicing, LLC",0,0
1230304,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",CA,95692,2015-02-07,2015-02-11,Bank of America,Closed with non-monetary relief,Yes,No,Bank of America,4,1
1230238,Credit card,Unknown,Cash advance,CA,92626,2015-02-07,2015-02-07,Bank of America,Closed with monetary relief,Yes,No,Bank of America,0,0
1230260,Credit card,Unknown,Identity theft / Fraud / Embezzlement,VA,24018,2015-02-07,2015-02-10,Amex,Closed with explanation,Yes,No,Amex,3,1
1230230,Credit reporting,Unknown,Incorrect information on credit report,NY,10128,2015-02-07,2015-02-07,TransUnion,In progress,Yes,Pending,TransUnion,0,0
1230400,Consumer loan,Vehicle loan,Managing the loan or lease,TN,37122,2015-02-07,2015-02-08,Capital One,Closed with explanation,Yes,No,Capital One,1,0
1230281,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",WI,53095,2015-02-07,2015-02-07,U.S. Bancorp,Closed with explanation,Yes,No,U.S. Bancorp,0,0
1228597,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,GA,30542,2015-02-06,2015-02-06,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,Yes,"Portfolio Recovery Associates, Inc.",0,0
1228351,Bank account or service,Checking account,Deposits and withdrawals,NC,28170,2015-02-06,2015-02-06,BB&T Financial,Closed with explanation,Yes,No,BB&T Financial,0,0
1229961,Mortgage,Conventional fixed mortgage,Settlement process and costs,AZ,85034,2015-02-06,2015-02-10,Ocwen,In progress,Yes,Pending,Ocwen,4,1
1228427,Debt collection,"Other (phone, health club, etc.)",Communication tactics,OK,73112,2015-02-06,2015-02-10,Commercial Recovery Systems,Untimely response,No,Pending,Low Count Companies,4,1
1229374,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",CT,06606,2015-02-06,2015-02-06,Ocwen,Closed with explanation,Yes,Yes,Ocwen,0,0
1228608,Consumer loan,Installment loan,Problems when you are unable to pay,TX,76065,2015-02-06,2015-02-06,"CashCall, Inc.",Closed with explanation,Yes,No,"CashCall, Inc.",0,0
1228599,Credit card,Unknown,Customer service / Customer relations,SC,29063,2015-02-06,2015-02-06,Bank of America,Closed with explanation,Yes,Yes,Bank of America,0,0
1228498,Debt collection,Credit card,Taking/threatening an illegal action,PA,15106,2015-02-06,2015-02-12,"Saints Recovery Group, Inc.",Closed with explanation,Yes,No,Low Count Companies,6,1
1228613,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,90713,2015-02-06,2015-02-06,Ocwen,Closed with explanation,Yes,No,Ocwen,0,0
1228999,Credit reporting,Unknown,Incorrect information on credit report,TN,77020,2015-02-06,2015-02-10,Equifax,Closed with explanation,Yes,No,Equifax,4,1
1230432,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",CA,95476,2015-02-06,2015-02-07,JPMorgan Chase,Closed with explanation,Yes,Yes,JPMorgan Chase,1,0
1228433,Credit card,Unknown,Closing/Cancelling account,NY,13862,2015-02-06,2015-02-09,Barclays,Closed with explanation,Yes,No,Barclays,3,1
1229084,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",MA,02642,2015-02-06,2015-02-10,JPMorgan Chase,Closed with explanation,Yes,No,JPMorgan Chase,4,1
1229470,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,MO,64152,2015-02-06,2015-02-06,"Credit World Services, Inc",Closed with explanation,Yes,No,Low Count Companies,0,0
1228693,Credit card,Unknown,Billing disputes,NY,10025,2015-02-06,2015-02-09,Capital One,In progress,Yes,Pending,Capital One,3,1
1228624,Credit reporting,Unknown,Incorrect information on credit report,TN,37320,2015-02-06,2015-02-06,Experian,In progress,Yes,Pending,Experian,0,0
1228352,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,CA,92648,2015-02-06,2015-03-04,Encore Capital Group,Closed with explanation,Yes,No,Encore Capital Group,26,3
1228471,Credit reporting,Unknown,Incorrect information on credit report,CA,95678,2015-02-06,2015-02-26,Equifax,Closed with explanation,Yes,No,Equifax,20,3
1228455,Debt collection,Credit card,Improper contact or sharing of info,FL,32696,2015-02-06,2015-02-11,Credit Bureau of Napa,Closed,Yes,No,Low Count Companies,5,1
1228635,Payday loan,Unknown,Charged fees or interest I didn't expect,OK,74146,2015-02-06,2015-02-10,"LDF Holdings, LLC",Closed with monetary relief,Yes,No,Low Count Companies,4,1
1229656,Payday loan,Unknown,Charged fees or interest I didn't expect,AZ,85323,2015-02-06,2015-02-11,Delbert Services,Closed with explanation,Yes,Yes,Low Count Companies,5,1
1229311,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,MT,59901,2015-02-06,2015-02-06,Navient,Closed with non-monetary relief,Yes,No,Navient,0,0
1229021,Mortgage,FHA mortgage,"Application, originator, mortgage broker",NY,12827,2015-02-06,2015-02-09,"PennyMac Loan Services, LLC",Closed with explanation,Yes,No,Low Count Companies,3,1
1229220,Debt collection,Payday loan,False statements or representation,OK,73062,2015-02-06,2015-02-06,ACE Cash Express Inc.,Closed with explanation,Yes,No,ACE Cash Express Inc.,0,0
1228005,Consumer loan,Installment loan,Problems when you are unable to pay,TN,37334,2015-02-06,2015-02-24,"CashCall, Inc.",Closed with explanation,Yes,No,"CashCall, Inc.",18,3
1228376,Consumer loan,Vehicle lease,Problems when you are unable to pay,FL,33903,2015-02-06,2015-02-10,Tate and Kirlin Assoc,Closed with explanation,Yes,No,Low Count Companies,4,1
1229466,Debt collection,Credit card,Disclosure verification of debt,IN,47714,2015-02-06,2015-02-09,Encore Capital Group,Closed with explanation,Yes,Yes,Encore Capital Group,3,1
1229317,Debt collection,Payday loan,Communication tactics,TX,79924,2015-02-06,2015-02-12,"EZCORP, Inc.",Closed with explanation,Yes,No,Low Count Companies,6,1
1229453,Debt collection,Medical,Disclosure verification of debt,TX,77514,2015-02-06,2015-02-06,RMA Credit Association,Closed with explanation,Yes,No,Low Count Companies,0,0
1229188,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,VT,05602,2015-02-06,2015-02-11,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",5,1
1229001,Credit reporting,Unknown,Unable to get credit report/credit score,MN,55432,2015-02-06,2015-02-10,Equifax,Closed with explanation,Yes,No,Equifax,4,1
1229668,Credit reporting,Unknown,Unable to get credit report/credit score,WI,53719,2015-02-06,2015-02-06,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,0,0
1228626,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,94605,2015-02-06,2015-02-06,Wells Fargo,Closed with explanation,Yes,Yes,Wells Fargo,0,0
1229162,Credit reporting,Unknown,Incorrect information on credit report,TX,76308,2015-02-06,2015-02-11,Experian,Closed with explanation,Yes,No,Experian,5,1
1228552,Credit reporting,Unknown,Incorrect information on credit report,TX,77493,2015-02-06,2015-03-10,Equifax,Closed with explanation,Yes,No,Equifax,32,3
1229717,Credit reporting,Unknown,Incorrect information on credit report,CA,90221,2015-02-06,2015-02-10,Equifax,Closed with explanation,Yes,No,Equifax,4,1
1229283,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,TX,77090,2015-02-06,2015-02-06,Bank of America,Closed with non-monetary relief,Yes,No,Bank of America,0,0
1228373,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",IL,62202,2015-02-06,2015-02-06,Bank of America,Closed with explanation,Yes,No,Bank of America,0,0
1228374,Debt collection,Payday loan,Cont'd attempts collect debt not owed,MI,48033,2015-02-06,2015-02-06,"Enova International, Inc.",Closed with explanation,Yes,No,"Enova International, Inc.",0,0
1228432,Mortgage,Other mortgage,"Application, originator, mortgage broker",NJ,07065,2015-02-06,2015-02-10,"Sun West Mortgage Company, Inc.",Closed with explanation,Yes,No,Low Count Companies,4,1
1229233,Debt collection,Federal student loan,Communication tactics,GA,30281,2015-02-06,2015-02-09,ConServe,Closed with explanation,Yes,No,Low Count Companies,3,1
1228420,Credit reporting,Unknown,Incorrect information on credit report,TX,77083,2015-02-06,2015-02-06,TransUnion,Closed with explanation,Yes,Yes,TransUnion,0,0
1228434,Student loan,Non-federal student loan,Can't repay my loan,PA,19119,2015-02-06,2015-02-10,Wells Fargo,Closed with explanation,Yes,Yes,Wells Fargo,4,1
1228793,Credit reporting,Unknown,Incorrect information on credit report,TX,77493,2015-02-06,2015-03-10,Equifax,Closed with explanation,Yes,No,Equifax,32,3
1229245,Debt collection,Medical,Communication tactics,OR,97404,2015-02-06,2015-02-11,"Ray Klein, Inc.",Closed,Yes,No,Low Count Companies,5,1
1229228,Bank account or service,Other bank product/service,"Account opening, closing, or management",IL,60629,2015-02-06,2015-02-06,Bank of America,Closed with explanation,Yes,No,Bank of America,0,0
1228366,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",OH,44137,2015-02-06,2015-02-06,"Bayview Loan Servicing, LLC",Closed with explanation,Yes,No,"Bayview Loan Servicing, LLC",0,0
1229239,Credit reporting,Unknown,Incorrect information on credit report,TX,77493,2015-02-06,2015-03-11,Experian,In progress,Yes,Pending,Experian,33,3
1228480,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,MI,49348,2015-02-06,2015-02-10,Stellar Recovery Inc.,Closed with explanation,Yes,No,Stellar Recovery Inc.,4,1
1228950,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",PA,19403,2015-02-06,2015-02-10,GE Capital Retail,Closed with non-monetary relief,Yes,No,GE Capital Retail,4,1
1230054,Debt collection,Medical,Cont'd attempts collect debt not owed,CA,95401,2015-02-06,2015-02-07,"Adler Wallach & Associates, Inc.",Closed with non-monetary relief,Yes,No,Low Count Companies,1,0
1229100,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,WA,98465,2015-02-06,2015-02-09,"Convergent Resources, Inc.",Closed with explanation,Yes,No,"Convergent Resources, Inc.",3,1
1228388,Bank account or service,Checking account,"Account opening, closing, or management",CT,06477,2015-02-06,2015-02-06,Bank of America,Closed with monetary relief,Yes,Yes,Bank of America,0,0
1229723,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,FL,34655,2015-02-06,2015-02-06,"Pinnacle Credit Services, LLC",Closed with explanation,Yes,Yes,"Pinnacle Credit Services, LLC",0,0
1229365,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,WY,82001,2015-02-06,2015-02-06,Armcon Corp,Closed,Yes,Yes,Low Count Companies,0,0
1229657,Credit card,Unknown,Other,PA,18643,2015-02-06,2015-02-06,Capital One,Closed with explanation,Yes,Yes,Capital One,0,0
1229675,Debt collection,Credit card,Improper contact or sharing of info,OR,97027,2015-02-06,2015-02-06,Navient,Closed with explanation,Yes,Yes,Navient,0,0
1229618,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,CA,92128,2015-02-06,2015-02-06,"Amsher Collection Services, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1228440,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,PA,19116,2015-02-06,2015-02-06,Encore Capital Group,Closed with non-monetary relief,Yes,Yes,Encore Capital Group,0,0
1228417,Debt collection,Medical,Communication tactics,FL,32829,2015-02-06,2015-02-06,Kevin B. Wilson Law Offices,Closed with explanation,Yes,No,Low Count Companies,0,0
1229373,Credit card,Unknown,Other,OR,97140,2015-02-06,2015-02-06,Bank of America,Closed with monetary relief,Yes,No,Bank of America,0,0
1228581,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,CA,95673,2015-02-06,2015-02-06,KelKris Associates Inc,Closed with explanation,Yes,No,Low Count Companies,0,0
1229093,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",CA,92804,2015-02-06,2015-02-06,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,0,0
1228954,Credit reporting,Unknown,Incorrect information on credit report,TN,77020,2015-02-06,2015-02-10,TransUnion,Closed with explanation,Yes,No,TransUnion,4,1
1229389,Debt collection,Medical,Cont'd attempts collect debt not owed,IN,47025,2015-02-06,2015-02-06,"Capital Accounts, LLC",Closed with explanation,No,No,Low Count Companies,0,0
1229383,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,93667,2015-02-06,2015-02-06,Ocwen,Closed with explanation,Yes,Yes,Ocwen,0,0
1230042,Mortgage,Other mortgage,Other,FL,33458,2015-02-06,2015-02-18,Bank of America,In progress,Yes,Pending,Bank of America,12,2
1229629,Student loan,Non-federal student loan,Dealing with my lender or servicer,UT,84025,2015-02-06,2015-02-06,Discover,Closed with monetary relief,Yes,No,Discover,0,0
1229951,Credit reporting,Unknown,Unable to get credit report/credit score,CA,94806,2015-02-06,2015-02-27,Experian,Closed with non-monetary relief,Yes,No,Experian,21,3
1228712,Payday loan,Unknown,Applied for loan/did not receive money,MD,21702,2015-02-06,2015-02-11,"Bayside Capital Services, LLC",Closed with explanation,Yes,No,Low Count Companies,5,1
1228813,Mortgage,Reverse mortgage,"Loan servicing, payments, escrow account",NJ,07828,2015-02-06,2015-02-10,Reverse Mortgage Solutions,Closed with explanation,Yes,No,Low Count Companies,4,1
1228804,Consumer loan,Vehicle loan,Managing the loan or lease,TX,75052,2015-02-06,2015-02-10,Ally Financial Inc.,Closed with non-monetary relief,Yes,No,Ally Financial Inc.,4,1
1228920,Debt collection,Payday loan,Improper contact or sharing of info,CA,95377,2015-02-06,2015-02-06,Solidus Group LLC.,Closed with explanation,Yes,Yes,Low Count Companies,0,0
1229399,Debt collection,Credit card,Communication tactics,CO,80903,2015-02-06,2015-02-06,"Northland Group, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1229420,Consumer loan,Vehicle loan,Problems when you are unable to pay,VA,22844,2015-02-06,2015-02-06,American Honda Finance Corporation,Closed with explanation,Yes,No,Low Count Companies,0,0
1229669,Credit reporting,Unknown,Unable to get credit report/credit score,CA,91501,2015-02-06,2015-02-10,Equifax,Closed with non-monetary relief,Yes,No,Equifax,4,1
1229667,Credit reporting,Unknown,Unable to get credit report/credit score,WI,53719,2015-02-06,2015-02-06,Experian,Closed with non-monetary relief,Yes,No,Experian,0,0
1230077,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",TX,76502,2015-02-06,2015-02-07,Ocwen,In progress,Yes,Pending,Ocwen,1,0
1229290,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,92532,2015-02-06,2015-02-06,"Caliber Home Loans, Inc",Closed with explanation,Yes,No,"Caliber Home Loans, Inc",0,0
1230136,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",CA,94605,2015-02-06,2015-02-07,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,1,0
1229617,Credit reporting,Unknown,Incorrect information on credit report,FL,32413,2015-02-06,2015-02-11,Real Time Resolutions,In progress,Yes,Pending,Low Count Companies,5,1
1228615,Debt collection,Credit card,False statements or representation,MA,02653,2015-02-06,2015-02-10,Army and Air Force Exchange Service,Closed with explanation,Yes,No,Low Count Companies,4,1
1229501,Bank account or service,Other bank product/service,"Account opening, closing, or management",IL,60025,2015-02-06,2015-02-06,Bank of the West,Closed with explanation,Yes,No,Low Count Companies,0,0
1229615,Debt collection,"Other (phone, health club, etc.)",False statements or representation,OR,97123,2015-02-06,2015-02-06,"Asta Funding, Inc",Closed with explanation,Yes,No,Low Count Companies,0,0
1229982,Credit reporting,Unknown,Incorrect information on credit report,NY,10038,2015-02-06,2015-02-07,TransUnion,Closed with explanation,Yes,No,TransUnion,1,0
1229980,Credit reporting,Unknown,Incorrect information on credit report,TX,78664,2015-02-06,2015-03-10,Experian,In progress,Yes,Pending,Experian,32,3
1230134,Credit card,Unknown,Closing/Cancelling account,GA,30341,2015-02-06,2015-02-11,Bank of America,Closed with explanation,Yes,No,Bank of America,5,1
1229727,Credit reporting,Unknown,Incorrect information on credit report,TX,77020,2015-02-06,2015-02-11,TransUnion,Closed with explanation,Yes,No,TransUnion,5,1
1230040,Mortgage,Other mortgage,Credit decision / Underwriting,IL,60618,2015-02-06,2015-02-11,JPMorgan Chase,Closed with explanation,Yes,Yes,JPMorgan Chase,5,1
1229521,Credit card,Unknown,Other,WI,53168,2015-02-06,2015-02-06,Sterling Jewelers Inc.,Closed with explanation,Yes,No,Low Count Companies,0,0
1228069,Credit reporting,Unknown,Incorrect information on credit report,TX,76549,2015-02-06,2015-02-10,Equifax,Closed with explanation,Yes,No,Equifax,4,1
1228096,Consumer loan,Installment loan,Problems when you are unable to pay,OK,74569,2015-02-06,2015-02-10,World Acceptance Corporation,Closed with explanation,Yes,No,Low Count Companies,4,1
1230126,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,CA,90013,2015-02-06,2015-02-07,"Harvard Collections, LLC",In progress,No,Pending,Low Count Companies,1,0
1228120,Credit card,Unknown,Credit card protection / Debt protection,NY,10019,2015-02-06,2015-02-11,Citibank,Closed with monetary relief,Yes,No,Citibank,5,1
1228114,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,TX,76039,2015-02-06,2015-02-06,"I.Q. Data International, Inc.",Closed with explanation,Yes,Yes,Low Count Companies,0,0
1228085,Credit reporting,Unknown,Incorrect information on credit report,AZ,85929,2015-02-06,2015-02-06,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1230058,Debt collection,Payday loan,Taking/threatening an illegal action,CA,91941,2015-02-06,2015-02-12,Blackhawk Network Holdings Inc.,Closed,Yes,No,Low Count Companies,6,1
1229229,Payday loan,Unknown,Applied for loan/did not receive money,NC,27330,2015-02-06,2015-02-11,"Enova International, Inc.",Closed with explanation,Yes,No,"Enova International, Inc.",5,1
1229700,Bank account or service,Checking account,"Account opening, closing, or management",RI,02914,2015-02-06,2015-02-06,Bank of America,Closed with explanation,Yes,No,Bank of America,0,0
1228127,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,TX,75093,2015-02-06,2015-02-06,JPMorgan Chase,Closed with explanation,Yes,No,JPMorgan Chase,0,0
1229416,Consumer loan,Vehicle loan,Managing the loan or lease,CA,92223,2015-02-06,2015-02-13,BB&T Financial,Closed with explanation,Yes,No,BB&T Financial,7,1
1230091,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",AZ,85379,2015-02-06,2015-02-11,U.S. Bancorp,Closed with explanation,Yes,No,U.S. Bancorp,5,1
1228377,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",LA,70128,2015-02-06,2015-02-06,Ocwen,In progress,No,Pending,Ocwen,0,0
1230106,Student loan,Non-federal student loan,Dealing with my lender or servicer,CA,94610,2015-02-06,2015-02-07,"Social Finance, Inc.",Closed with explanation,Yes,No,Low Count Companies,1,0
1229543,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,CA,92123,2015-02-06,2015-02-06,"Green Tree Servicing, LLC",In progress,Yes,Pending,"Green Tree Servicing, LLC",0,0
1228152,Student loan,Non-federal student loan,Dealing with my lender or servicer,NJ,08054,2015-02-06,2015-02-11,Navient,Closed with explanation,Yes,No,Navient,5,1
1228100,Credit reporting,Unknown,Incorrect information on credit report,NJ,07732,2015-02-06,2015-02-06,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1229404,Debt collection,Medical,Communication tactics,SC,29464,2015-02-06,2015-02-11,Suburban Credit Corporation,Closed,Yes,No,Low Count Companies,5,1
1229716,Credit reporting,Unknown,Incorrect information on credit report,NV,89113,2015-02-06,2015-02-25,TransUnion,Closed with explanation,Yes,No,TransUnion,19,3
1230076,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",CA,91344,2015-02-06,2015-02-07,Bank of America,Closed with explanation,Yes,Yes,Bank of America,1,0
1230080,Credit reporting,Unknown,Incorrect information on credit report,CA,92543,2015-02-06,2015-02-07,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,1,0
1228020,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",TX,77703,2015-02-06,2015-02-06,"Green Tree Servicing, LLC",Closed with explanation,Yes,No,"Green Tree Servicing, LLC",0,0
1230108,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NJ,08043,2015-02-06,2015-02-07,"Convergent Resources, Inc.",Closed with explanation,Yes,Yes,"Convergent Resources, Inc.",1,0
1230073,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",CA,92673,2015-02-06,2015-02-07,"Pacific Union Financial, LLC",Closed with explanation,Yes,No,Low Count Companies,1,0
1228136,Debt collection,Credit card,Cont'd attempts collect debt not owed,MA,01585,2015-02-06,2015-02-11,GE Capital Retail,Closed with explanation,Yes,No,GE Capital Retail,5,1
1228138,Credit card,Unknown,Billing disputes,WA,98103,2015-02-06,2015-02-11,Citibank,Closed with explanation,Yes,No,Citibank,5,1
1228116,Prepaid card,General purpose card,Fraud or scam,NY,11236,2015-02-06,2015-02-06,"NetSpend Corporation,  a TSYS Company",Closed with explanation,Yes,No,Low Count Companies,0,0
1228126,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,TX,75093,2015-02-06,2015-02-06,Resurgent Capital Services L.P.,Closed with explanation,Yes,No,Resurgent Capital Services L.P.,0,0
1229647,Debt collection,Payday loan,Communication tactics,PA,19611,2015-02-06,2015-02-11,"Enova International, Inc.",Closed with explanation,Yes,No,"Enova International, Inc.",5,1
1230059,Bank account or service,Checking account,Deposits and withdrawals,Unknown,Unknown,2015-02-06,2015-02-11,People's United Bank,Closed with explanation,Yes,No,Low Count Companies,5,1
1230056,Debt collection,"Other (phone, health club, etc.)",Communication tactics,AZ,85326,2015-02-06,2015-02-09,"EOS Holdings, Inc.",Closed with explanation,Yes,No,"EOS Holdings, Inc.",3,1
1228062,Debt collection,Non-federal student loan,Disclosure verification of debt,MA,02136,2015-02-06,2015-02-06,ConServe,Closed with explanation,Yes,No,Low Count Companies,0,0
1230063,Consumer loan,Installment loan,Taking out the loan or lease,GA,30126,2015-02-06,2015-03-09,Argon Credit,Closed with explanation,Yes,No,Low Count Companies,31,3
1227906,Credit reporting,Unknown,Incorrect information on credit report,CA,94949,2015-02-06,2015-02-27,Experian,In progress,Yes,Pending,Experian,21,3
1230070,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",CA,95843,2015-02-06,2015-02-07,Ocwen,In progress,No,Pending,Ocwen,1,0
1230129,Debt collection,Credit card,Taking/threatening an illegal action,IN,46383,2015-02-06,2015-02-11,"Bowman, Heintz, Boscia & Vician, P. C.",Closed with explanation,Yes,No,Low Count Companies,5,1
1228109,Credit reporting,Unknown,Incorrect information on credit report,FL,32904,2015-02-06,2015-02-10,TransUnion,Closed with explanation,Yes,No,TransUnion,4,1
1229539,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",OR,97224,2015-02-06,2015-02-11,Union Bank,In progress,Yes,Pending,Low Count Companies,5,1
1230038,Credit card,Unknown,Closing/Cancelling account,VT,05701,2015-02-06,2015-02-11,Citibank,Closed with monetary relief,Yes,No,Citibank,5,1
1227914,Money transfers,International money transfer,Other transaction issues,VA,20148,2015-02-06,2015-02-06,PayPal,Closed with explanation,Yes,Yes,PayPal,0,0
1230342,Credit card,Unknown,Late fee,IL,60445,2015-02-06,2015-02-07,GE Capital Retail,Closed with monetary relief,Yes,Yes,GE Capital Retail,1,0
1228102,Mortgage,Other mortgage,Credit decision / Underwriting,MN,55302,2015-02-06,2015-02-06,Bank of America,Closed with explanation,Yes,No,Bank of America,0,0
1228086,Credit reporting,Unknown,Incorrect information on credit report,AZ,85929,2015-02-06,2015-02-06,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1230111,Credit card,Unknown,Advertising and marketing,MA,90232,2015-02-06,2015-02-07,Citibank,Closed with monetary relief,Yes,No,Citibank,1,0
1228337,Consumer loan,Installment loan,Managing the loan or lease,TX,76155,2015-02-06,2015-02-10,Avant Credit Corporation,Closed with explanation,Yes,No,Low Count Companies,4,1
1228017,Credit reporting,Unknown,Incorrect information on credit report,GA,30277,2015-02-06,2015-02-24,Equifax,Closed with explanation,Yes,No,Equifax,18,3
1227897,Credit reporting,Unknown,Incorrect information on credit report,GA,30122,2015-02-06,2015-02-06,Experian,Closed with non-monetary relief,Yes,No,Experian,0,0
1227998,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,SC,29042,2015-02-06,2015-02-06,Direct Financial Solutions LLC,Closed with explanation,No,No,Low Count Companies,0,0
1228021,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,NJ,08085,2015-02-06,2015-02-06,Franklin Credit Management,In progress,Yes,Pending,Low Count Companies,0,0
1228013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",MD,20852,2015-02-06,2015-02-11,Ocwen,Closed with explanation,Yes,No,Ocwen,5,1
1228087,Credit reporting,Unknown,Incorrect information on credit report,CA,90254,2015-02-06,2015-02-06,Experian,In progress,Yes,Pending,Experian,0,0
1228094,Debt collection,Credit card,Disclosure verification of debt,FL,34608,2015-02-06,2015-02-10,GE Capital Retail,Closed with explanation,Yes,No,GE Capital Retail,4,1
1229673,Bank account or service,Checking account,Deposits and withdrawals,PA,19422,2015-02-06,2015-02-06,TD Bank,Closed with monetary relief,Yes,No,TD Bank,0,0
